B1_DESC,B1_DESC_2,Equivalencia,Cantidad,Cantidad Comprobantes,Cant Clientes,80/20,Meses Vendidos,Peso,Ancho,Largo,Alto,Clasificacion CD
PHG65SKF4,PHG B65,1705600,366,127,49,0.00008727526764526009,33,0.3134,175,175,51,BB1
PHG65SKF5,PHG BX65,1705600,29,8,7,0.00001418895052877997,7,0.2649,175,175,51,CD1
PHG66SKF3,PHG B66,1705620,324,87,47,0.00008106636386527232,34,0.27,178,178,51,BB1
PHG66SKF4,PHG BX66,1705620,12,5,4,0.000005525048696093882,4,0.269,178,178,51,CD2
PHG67SKF3,PHG B67,1705650,347,94,36,0.00007940537438305043,34,0.3088,180,180,51,BB1
PHG68SKF3,PHG B68,1705700,746,164,69,0.00017761711106052195,36,0.3308,183,183,51,BB1
PHG68SKF5,PHG BX68,1705700,4,2,2,0.000002051217764342276,2,0.2771,183,183,51,CD2
PHG69SKF3,PHG B69,1705730,416,85,48,0.0000963127183677764,31,0.3186,186,186,51,BB1
PHG70SKF3,PHG B70,1705750,711,146,59,0.00017262232804431737,35,0.29,189,189,51,BB1
PHG70SKF4,PHG BX70,1705750,2,1,1,9.958987146544067E-7,1,0.2853,189,189,51,CD9
PHG71SKF3,PHG B71,1705800,375,92,39,0.00009193229296759032,31,0.3467,191,191,51,BB1
PHG71SKF4,PHG BX71,1705800,24,2,1,0.000012826105183743477,2,0.2894,191,191,51,OO9
PHG72SKF3,PHG B72,1705850,468,119,48,0.00012073795093992327,35,0.3355,194,194,51,BB1
PHG73SKF3,PHG B73,1705900,245,62,39,0.00006360095521350689,29,0.3601,197,197,51,BB1
PHG74SKF3,PHG B74,1705950,2154,144,46,0.0005303740959391476,36,0.3419,199,199,51,BB1
PHG75SKF3,PHG B75,1706000,530,121,52,0.00013818077291462925,36,0.3634,202,202,51,BB1
PHG75SKF5,PHG BX75,1706000,29,4,3,0.000018007141413854153,4,0.3057,202,202,51,CD2
PHG76SKF3,PHG B76,1706050,322,80,38,0.00008517366421670817,29,0.31,205,205,51,BB1
PHG77SKF4,PHG B77,1706100,183,53,34,0.00004961180990486868,21,0.32,207,207,51,CB1
PHG78SKF3,PHG B78,1706150,353,84,44,0.00009188051735402316,31,0.3701,210,210,51,BB1
PHG78SKF4,PHG BX78,1706150,5,2,1,0.0000036284627977743593,2,0.3179,210,210,51,CD9
PHG79SKF3,PHG B79,1706180,228,59,35,0.00006060422439871985,30,0.33,213,213,51,CB1
PHG80SKF3,PHG B80,1706200,455,105,39,0.00014050859060111553,35,0.3634,216,216,51,BB1
PHG80SKF4,PHG BB80,1706220,24,4,3,0.000024863761594440598,4,0.5231,291,291,51,CD9
PHG81SKF3,PHG B81,1706250,321,67,31,0.00009338826491957981,31,0.3744,218,218,51,BB1
PHG81SKF5,PHG BX81,1706250,33,12,4,0.000020352333467309353,10,,,,,CD1
PHG81SKF4,PHG BB81,1706260,59,13,5,0.00006193127854780052,11,0.5351,291,291,51,BC1
PHG82SKF3,PHG B82,1706280,257,74,33,0.00007517367356411763,30,0.34,221,221,51,BB1
PHG82SKF5,PHG BX82,1706280,14,6,2,0.000007584953643920581,6,0.3342,221,221,51,CD1
PHG82SKF4,PHG BB82,1706290,14,3,3,0.000017291664982076966,3,0.5441,291,291,51,CD9
PHG83SKF3,PHG B83,1706300,223,59,36,0.00006245459448090224,29,0.3968,224,224,51,BB1
PHG83SKF5,PHG BX83,1706300,118,22,5,0.00007451483756865886,16,0.3383,224,224,51,CC1
PHG84SKF3,PHG B84,1706350,222,58,32,0.00006272354968158,26,0.35,226,226,51,BB1
PHG84SKF4,PHG BX84,1706350,2,3,2,0.0000011915340867236428,2,0.3423,226,226,51,CD9
PHG85SKF3,PHG B85,1706400,498,122,51,0.00015283570396551374,34,0.4135,229,229,51,BB1
PHG86SKF2,PHG B86,1706410,201,51,30,0.00006187012077607018,26,0.36,232,232,51,BB1
PHG87SKF3,PHG B87,1706420,215,69,19,0.00006502391586825557,30,0.4015,234,234,51,BB1
PHG87SKF4,PHG BX87,1706420,1,1,1,8.145103234996264E-7,1,0.3546,234,234,51,CD9
PHG85SKF4,PHG BB85,1706440,47,9,5,0.0000542125422782198,7,0.5634,291,291,51,CD1
PHG88SKF4,PHG B88,1706450,226,47,31,0.00006680861084329573,26,0.36,237,237,51,BB1
PHG88SKF6,PHG BX88,1706450,10,2,1,0.00000632322711464279,1,0.3586,240,132,51,CD9
PHG89SKF3,PHG B89,1706500,71,20,12,0.000022271853530027754,15,0.37,240,137,51,CC1
PHG91SKF3,PHG B91,1706510,84,28,15,0.00002842272692433957,19,0.419,240,145,51,CC1
PHG90SKF4,PHG B90,1706550,547,101,49,0.00016632759489150348,33,0.4267,240,140,51,BB1
PHG90SKF5,PHG BB90,1706570,36,6,3,0.000047552252444381346,6,0.91,251,251,51,CD2
PHG92SKF3,PHG B92,1706600,170,51,31,0.00005560457655976396,29,0.38,240,149,51,BB1
PHG92SKF5,PHG BX92,1706600,2,1,1,0.000001281533307622279,1,0.3749,240,149,51,CD9
PHG92SKF4,PHG BB92,1706620,7,2,1,0.000009638951306977874,2,0.6076,291,291,51,CD9
PHG93SKF3,PHG B93,1706650,145,40,22,0.000047479975077790934,24,0.39,240,154,51,CC1
PHG93SKF4,PHG BB93,1706652,59,13,4,0.00006396685938187083,11,0.9128,258,258,51,BC1
PHG94SKF3,PHG BB94,1706670,46,10,8,0.00003932236229857709,9,0.95,265,265,51,CC1
PHG94SKF2,PHG B94,1706680,185,49,31,0.0000610364986489048,27,0.39,240,157,51,CC1
PHG95SKF3,PHG B95,1706700,344,70,31,0.00011679952943542469,33,0.4376,240,162,51,BB1
PHG96SKF4,PHG BB96,1706720,4,1,1,0.0000028229871450985343,1,0.6312,291,291,51,CD9
PHG96SKF3,PHG B96,1706750,249,70,36,0.00008425143281800168,32,0.4,240,167,51,BB1
PHG97SKF3,PHG BB97,1706770,132,21,6,0.0001350450471640914,14,0.98,269,269,51,BC1
PHG98SKF6,PHG BB98,1706780,12,2,1,0.00001600630931372154,2,0.99,281,281,51,CD9
PHG97SKF2,PHG B97,1706800,201,39,22,0.00006605317336749018,25,0.4521,240,170,51,BC1
PHG95SKF4,PHG BB95,1706810,14,5,2,0.00001717595169806443,4,0.6326,300,300,50,CD2
PHG98SKF2,PHG B98,1706820,256,56,27,0.00008618728478567077,28,0.41,240,174,51,BB1
PHG98SKF4,PHG B98 Pack x 4,1706820,2,1,1,0.000002231911180818302,1,,,,,CD9
PHG99SKF2,PHG B99,1706830,57,17,10,0.00002008094585525593,13,0.4724,240,179,51,CD1
PHG162SKF3,PHG BB162,1706840,24,4,2,0.00003628740787645861,3,1.62,445,445,51,CD2
PHG100SKF2,PHG B100,1706850,161,44,29,0.00005869651890554027,26,0.4629,240,182,51,CC1
PHG101SKF,PHG B101,1706860,25,13,6,0.000010837435140489055,12,0.42,240,187,51,CC1
PHG102SKF2,PHG B102,1706880,93,24,12,0.00003435016595943199,18,0.473,240,192,51,CC1
PHG103SKF2,PHG B103,1706900,47,12,9,0.00001788308843369658,9,0.4935,240,195,51,CD1
PHG103SKF3,PHG BX103,1706900,10,1,1,0.000008879343983099809,1,,,,,OO9
PHG104SKF3,PHG B104,1706920,37,12,8,0.000014171228674471744,10,0.43,240,200,51,CC1
PHG105SKF4,PHG BB105,1706930,115,25,6,0.00013047419870192674,19,1.06,291,291,51,BC1
PHG107SKF2,PHG B107,1706940,88,19,12,0.00003366909077425312,12,0.44,240,212,51,CC1
PHG105SKF3,PHG B105,1706950,324,63,29,0.0001224878971810257,29,0.6035,240,204,51,BB1
PHG105SKF5,PHG BX105,1706950,13,3,2,0.000012723943905966646,3,0.4279,240,204,51,CD9
PHG106SKF,PHG B106,1706960,44,15,10,0.000016541092329022706,13,0.44,240,209,51,CC1
PHG108SKF2,PHG B108,1706970,102,29,15,0.00004013166031198607,16,0.45,240,217,51,CC1
PHG110SKF3,PHG B110,1706980,452,57,19,0.0001619992925922239,26,0.46,240,225,51,BB1
PHG110SKF4,PHG BX110,1706980,6,1,1,0.000005657441372396509,1,0.4483,240,225,51,CD9
PHG108SKF3,PHG BB108,1706990,9,6,2,0.000008964130893907791,3,1.06,300,300,51,CD2
PHG111SKF,PHG B111,1707000,26,4,3,0.000010277633036752751,4,0.5669,240,228,51,CD2
PHG102SKF4,PHG BB102,1707010,123,26,9,0.00011994637478082255,17,1.03,281,281,51,BC1
PHG113SKF,PHG B113,1707040,46,12,8,0.00001869099649774804,8,0.475,240,245,51,CC1
PHG112SKF4,PHG B112,1707050,700,81,31,0.0002668164161039124,31,0.5669,240,234,51,AB1
PHG112SKF6,PHG BX112,1707050,8,2,1,0.000006007013635809745,2,0.4565,240,234,51,CD9
PHG114SKF2,PHG B114,1707060,58,14,5,0.000023289296459723534,11,0.47,240,242,51,CC1
PHG115SKF,PHG B115,1707070,33,11,9,0.000014568059216040246,9,0.48,240,247,51,CD1
PHG118SKF,PHG B118,1707080,151,28,13,0.00007639509156202767,19,0.49,240,259,51,BC1
PHG116SKF,PHG B116,1707090,43,12,10,0.000020209516170825414,11,0.48,240,250,51,CC1
PHG117SKF,PHG B117,1707092,12,3,3,0.0000038821285555195505,3,0.485,240,255,51,CD2
PHG120SKF2,PHG B120,1707100,488,77,34,0.00020313310639097316,30,0.6,240,267,51,BB1
PHG120SKF4,PHG BX120,1707100,2,1,1,0.0000027305555128242593,1,0.4891,240,267,51,CD9
PHG115SKF2,PHG BB115,1707110,36,6,4,0.00005179785275688921,6,1.16,318,318,51,CD2
PHG112SKF5,PHG BB112,1707120,159,34,4,0.0001840063607696464,19,1.13,310,310,51,BC1
PHG122SKF,PHG B122,1707150,72,21,13,0.000033520018705660384,17,0.61,240,277,51,CC1
PHG122SKF2,PHG BB122,1707160,10,3,3,0.000012435529414283758,3,0.7971,291,291,51,CD2
PHG123SKF,PHG B123,1707200,3,1,1,0.0000015230370084892757,1,0.615,240,280,51,OO9
PHG109SKF,PHG B109,1707210,22,8,6,0.0000081868017157215,8,0.458,240,228,51,CD1
PHG123SKF2,PHG BB123,1707240,8,3,2,0.000008178114532237075,3,0.8027,291,291,51,CD2
PHG124SKF3,PHG B124,1707250,113,30,19,0.000049948525136724954,20,0.62,240,284,51,BC1
PHG125SKF,PHG B125,1707300,50,9,7,0.000021619619794017176,5,0.637,334,334,51,CC1
PHG126SKF,PHG B126,1707350,73,20,9,0.00003362426490747348,12,0.65,240,292,51,CC1
PHG127SKF2,PHG B127,1707400,4,2,1,0.0000036701612784995965,2,,,,,CD9
PHG128SKF2,PHG B128,1707450,148,33,17,0.00006733401170043369,21,0.68,240,302,51,BC1
PHG128SKF3,PHG BB128,1707470,6,3,1,0.000005885393067027804,1,1.28,353,353,51,CD9
PHG130SKF2,PHG B130,1707550,36,8,4,0.000015568822753445933,7,0.7,350,350,51,CD2
PHG131SKF,PHG B131,1707640,2,1,1,0.0000010521916636334765,1,0.6486,334,334,51,OO9
PHG132SKF,PHG B132,1707650,41,11,5,0.000019829365021547005,8,0.71,356,356,51,CC1
PHG133SKF,PHG B133,1707700,17,4,4,0.000008591276978756297,4,0.72,358,358,51,CD2
PHG133SKF2,PHG BB133,1707730,8,1,1,0.000007841399300380788,1,1.33,366,366,51,CD9
PHG134SKF,PHG B134,1707750,37,8,5,0.000018512040517968895,7,0.73,361,361,51,CD1
PHG135SKF,PHG B135,1707800,12,4,4,0.000005391266070433747,4,,,,,CD2
PHG135SKF2,PHG BB135,1707830,2,1,1,0.000003121478769623355,1,1.35,371,371,51,CD9
PHG136SKF2,PHG B136,1707850,94,26,14,0.00004271488119291449,16,0.74,366,366,51,CC1
PHG136SKF3,PHG BB136,1707880,10,3,3,0.000010541375927339875,3,,,,,CD2
PHG137SKF,PHG B137,1707900,6,2,1,0.000002778161278318905,2,0.678,334,334,51,CD9
PHG138SKF,PHG B138,1707950,46,10,6,0.000023596475267732774,8,0.76,372,372,51,CD2
PHG140SKF3,PHG B140,1708000,45,22,12,0.000020271368917234516,11,0.77,377,377,51,CC1
PHG141SKF,PHG B141,1708010,4,1,1,0.000002022376315173987,1,0.77,380,380,51,CD9
PHG141SKF2,PHG BB141,1708030,10,1,1,0.000009499956371227084,1,1.4644,457,457,85,CD9
PHG142SKF,PHG B142,1708100,50,12,5,0.000024778279708953863,9,0.77,383,383,51,CD1
PHG144SKF2,PHG B144,1708200,172,35,15,0.0000851201511664441,21,0.72,388,388,51,BC1
PHG146SKF,PHG B146,1708300,47,14,5,0.00002651154655776621,12,0.78,393,393,51,CC1
PHG148SKF,PHG B148,1708400,12,5,4,0.00000747375769531995,4,0.79,399,399,51,CD2
PHG150SKF4,PHG B150,1708500,81,14,6,0.000043468233744683776,11,0.8,404,404,51,CC1
PHG150SKF5,PHG BB150,1708510,22,2,1,0.000048773322954952036,2,1.47,410,410,51,BD9
PHG151SKF,PHG B151,1708520,4,1,1,0.0000019132652906096173,1,0.63,407,407,51,OO9
PHG152SKF,PHG B152,1708550,9,4,4,0.000004319962603134537,4,0.81,409,409,51,CD2
PHG156SKF,PHG B156,1708750,14,4,3,0.000010363809896918241,4,0.65,420,420,51,CD2
PHG158SKF2,PHG B158,1708800,130,25,12,0.00006998603507455877,18,0.85,426,426,51,BC1
PHG158SKF3,PHG BB158,1708830,123,27,11,0.00020099293186775038,17,1.0303,393,393,51,AC1
PHG160SKF4,PHG B160,1708850,23,8,6,0.000013463396964160846,6,0.86,431,431,51,CD1
PHG162SKF2,PHG B162,1708900,1,1,1,5.445126608037178E-7,1,0.87,436,436,51,CD9
PHG165SKF2,PHG B165,1709010,9,3,2,0.0000045944776012423465,3,0.7884,445,445,51,CD2
PHG170SKF3,PHG B170,1709050,16,6,3,0.000009296328790352177,4,0.91,458,458,51,CD2
PHG173SKF3,PHG B173,1709100,22,8,5,0.000015337396185420864,5,0.92,466,466,51,CD2
PHG173SKF,PHG 173-L-050,1709105,30,3,1,0.0000029692793149762404,3,0.07,12,220,30,CD9
PHG173SKF4,PHG BB173,1709110,31,7,2,0.00007001626647308457,7,1.72,474,474,51,CD2
PHG175SKF,PHG B175,1709120,17,2,2,0.000010584811844761997,2,0.93,471,471,51,CD2
PHG180SKF2,PHG B180,1709250,61,13,7,0.00003832611609658331,12,0.95,485,485,51,CC1
PHG187SKF3,PHG B187,1709320,5,2,2,0.000003488077912666062,2,0.77,504,504,51,CD9
PHG188SKF,PHG B188,1709340,10,3,1,0.000005445126608037178,3,1.02,307,307,85,OO9
PHG190SKF4,PHG B190,1709370,10,2,2,0.000006917082977638038,2,0.977,504,504,51,CD2
PHG195SKF2,PHG BB195,1709390,140,23,11,0.0002581254102587549,14,1.2685,393,393,51,AC1
PHG195SKF,PHG B195,1709400,21,8,3,0.000014649718740793832,6,1.03,525,525,51,CD1
PHG210SKF4,PHG B210,1709500,27,6,4,0.000019237941569927396,4,1.07,566,566,51,CD1
PHG220SKF,PHG B220,1709590,2,1,1,0.0000014424199457538178,1,0.91,593,593,51,CD9
PHG225SKF4,PHG B225,1709600,2,1,1,0.0000015272068565617995,1,1.1,606,606,51,CD9
PHG236SKF,PHG B236,1709620,3,1,1,0.0000025463872229544633,1,1.2,636,636,51,OO9
PHG248SKF,PHG B248,1709740,6,3,1,0.0000045493042471233395,3,1.1818,291,291,51,CD9
PHG270SKF5,PHG BB270,1709910,20,4,3,0.00004567269342569129,4,,,,,BD2
PHG300SKF10,PHG B300,1709950,15,3,1,0.000016828116871348085,3,1.5,488,488,85,CD9
PHG330SKF3,PHG B330,1710000,8,1,1,0.0000073333728102116526,1,1.9,536,536,85,CD9
PHG43SKF5,PHG C43,1710060,32,7,5,0.000008784479939449894,7,0.31,122,122,66,CD1
PHG46SKF5,PHG C46,1710086,12,4,3,0.000003179856642638686,4,0.34,133,133,66,CD2
PHG47SKF5,PHG C47,1710100,35,14,8,0.00000945999532719873,10,0.34,133,133,66,CD1
PHG48SKF5,PHG C48,1710110,69,19,11,0.000019301531753033384,14,0.35,136,136,66,CC1
PHG49SKF5,PHG C49,1710120,22,12,6,0.000005442694196661539,7,0.35,139,139,66,CD1
PHG50SKF5,PHG C50,1710150,47,12,11,0.00001188198208265624,9,0.36,141,141,66,CD2
PHG50SKF6,PHG CX50,1710150,2,1,1,0.0000012836182316585408,1,0.3409,141,141,66,CD9
PHG51SKF5,PHG C51,1710200,20,7,6,0.000006622066226506988,7,0.37,144,144,66,CD1
PHG53SKF5,PHG C53,1710250,63,22,8,0.00001903883132446439,18,0.38,149,149,66,CC1
PHG52SKF6,PHG C52,1710280,31,13,8,0.000009121195171306182,13,0.38,147,147,66,CC1
PHG54SKF5,PHG C54,1710300,120,32,18,0.0000370240810359378,19,0.39,152,152,66,CC1
PHG55SKF6,PHG C55,1710350,93,22,13,0.000026263788084790425,16,0.4,155,155,66,CC1
PHG56SKF5,PHG C56,1710400,106,39,20,0.00003391128944979886,23,0.4,157,157,66,CC1
PHG57SKF5,PHG C57,1710450,101,31,17,0.00003245080016239745,17,0.41,160,160,66,CC1
PHG58SKF5,PHG C58,1710470,49,15,10,0.000015920479940895426,12,0.42,163,163,66,CC1
PHG59SKF5,PHG C59,1710500,56,17,8,0.000018099225558789054,12,0.43,166,166,66,CC1
PHG59SKF6,PHG CX59,1710500,5,2,2,0.000004269924426264253,2,0.4022,166,166,66,OO9
PHG60SKF6,PHG C60,1710550,149,33,13,0.00005510106740500672,22,0.43,162,162,66,BC1
PHG61SKF5,PHG C61,1710580,49,15,10,0.000016978231401958937,14,0.44,164,164,66,CC1
PHG62SKF6,PHG C62,1710600,88,31,19,0.0000323034655305016,20,0.45,167,167,66,CC1
PHG63SKF5,PHG C63,1710650,54,16,12,0.00001788239345901782,13,0.45,170,170,66,CC1
PHG63SKF6,PHG CX63,1710650,2,2,1,0.000001600526685170341,1,0.5,176,176,66,CD9
PHG64SKF5,PHG C64,1710670,45,13,12,0.000017323981304639025,10,0.5461,136,136,48,CC1
PHG65SKF6,PHG C65,1710720,88,26,15,0.00003131694897401038,15,0.47,175,175,66,CC1
PHG66SKF5,PHG C66,1710730,144,25,10,0.00005437586132772696,19,0.48,178,178,66,CC1
PHG67SKF5,PHG C67,1710750,77,16,9,0.00002813118504660229,12,0.48,180,180,66,CC1
PHG68SKF6,PHG C68,1710800,306,65,29,0.00012076540243973403,29,0.49,183,183,66,BB1
PHG69SKF5,PHG C69,1710820,100,29,15,0.000039534329575597056,15,0.5,186,186,66,CC1
PHG70SKF6,PHG C70,1710850,213,39,16,0.00007859885626835643,24,0.5,189,189,66,CC1
PHG71SKF5,PHG C71,1710900,85,24,13,0.000029775147649194742,18,0.51,191,191,66,CC1
PHG72SKF5,PHG C72,1710950,104,28,18,0.00004154767121994724,19,0.52,194,194,66,CC1
PHG73SKF6,PHG C73,1711000,44,18,10,0.000018138839115478028,14,0.5625,197,197,66,CC1
PHG74SKF7,PHG C74,1711050,137,37,20,0.00005608306662608605,21,0.53,199,199,66,CC1
PHG75SKF6,PHG C75,1711100,269,62,19,0.00011227385432737894,31,0.54,202,202,66,BB1
PHG75SKF7,PHG CX75,1711100,20,1,1,0.000010157402417328318,1,0.5113,202,202,66,CD9
PHG76SKF5,PHG C76,1711150,105,29,13,0.00004799112895401447,18,0.55,205,205,66,BC1
PHG76SKF6,PHG CX76,1711150,4,1,1,0.000004519072848597543,1,,,,,CD9
PHG77SKF6,PHG C77,1711200,48,14,10,0.000021101863658345483,7,0.56,207,207,66,CC1
PHG78SKF5,PHG C78,1711250,91,21,13,0.00003988946163644032,15,0.56,210,210,66,CC1
PHG79SKF5,PHG C79,1711300,52,16,10,0.000022080040518691665,10,0.57,213,213,66,CC1
PHG80SKF6,PHG C80,1711350,186,53,27,0.0000861344667100855,27,0.58,216,216,66,BB1
PHG81SKF6,PHG C81,1711400,153,27,14,0.00006543186600468416,18,0.614,218,218,66,BC1
PHG82SKF6,PHG C82,1711450,138,44,20,0.0000641982859498959,20,0.59,221,221,66,BC1
PHG83SKF6,PHG C83,1711460,244,32,13,0.00010576437399883011,17,0.6,224,224,66,CD1
PHG84SKF5,PHG C84,1711500,72,21,13,0.00003606779587797236,17,0.683,226,226,66,CC1
PHG85SKF6,PHG C85,1711550,110,31,15,0.00005334938372720739,18,0.6603,229,229,66,CC1
PHG86SKF4,PHG C86,1711570,98,33,19,0.00005008300273706384,19,0.62,232,232,66,BC1
PHG87SKF5,PHG C87,1711580,66,22,12,0.00003211130503182613,14,0.63,234,234,66,CC1
PHG88SKF7,PHG C88,1711600,95,29,21,0.00005074253370720133,21,0.63,237,237,66,CC1
PHG89SKF5,PHG C89,1711650,46,17,11,0.000021189430467868473,12,0.64,240,240,66,CD1
PHG90SKF7,PHG C90,1711700,220,56,22,0.00010223911494085072,26,0.65,240,140,66,BC1
PHG91SKF5,PHG C91,1711750,74,19,11,0.00003760994469012738,14,0.76,240,156,66,CC1
PHG92SKF6,PHG C92,1711780,192,35,17,0.00009743996729671534,22,0.66,240,149,66,BC1
PHG93SKF6,PHG C93,1711790,74,20,13,0.000037276704331664864,17,0.67,240,154,66,CC1
PHG95SKF6,PHG C95,1711800,142,31,19,0.00007924865759299137,18,0.69,240,162,66,BC1
PHG94SKF5,PHG C94,1711810,39,11,8,0.000020485073630951354,10,0.68,240,157,66,CC1
PHG96SKF5,PHG C96,1711850,632,60,27,0.00030714510173732526,25,0.69,240,167,66,AB1
PHG96SKF6,PHG C96 Pack x 5,1711850,1,1,1,0.000002604765095969795,1,,,,,CD9
PHG97SKF5,PHG C97,1711900,73,18,10,0.00003835912739382413,12,0.7,240,170,66,CC1
PHG98SKF7,PHG C98,1711950,297,41,19,0.00016768071059103742,27,0.71,240,174,66,BC1
PHG99SKF4,PHG C99,1712000,10,5,5,0.000006279791197220668,5,0.71,240,179,66,CD1
PHG100SKF5,PHG C100,1712050,112,24,10,0.0000592271320727689,17,0.72,240,182,66,CC1
PHG101SKF4,PHG C101,1712070,20,5,5,0.000010519831712298502,5,0.73,240,187,66,CD1
PHG102SKF6,PHG C102,1712080,198,30,11,0.00011739651268447433,23,0.74,240,192,66,BC1
PHG103SKF4,PHG C103,1712090,6,1,1,0.0000035037148429380257,1,0.75,280,280,66,CD9
PHG104SKF6,PHG C104,1712100,88,23,10,0.00005111643008437097,16,0.846,240,200,66,CC1
PHG105SKF6,PHG C105,1712150,647,94,25,0.0003758152022576634,31,0.7885,240,204,66,AB1
PHG105SKF7,PHG CX105,1712150,5,1,1,0.00000915246903185011,1,0.7158,240,204,66,CD9
PHG106SKF2,PHG C106,1712160,87,24,10,0.000054755664989666014,16,0.76,240,209,66,BC1
PHG108SKF5,PHG C108,1712170,60,21,10,0.0000369319968910029,14,0.878,240,217,66,CC1
PHG110SKF5,PHG C110,1712190,271,39,12,0.00016826865916926326,24,0.79,240,225,66,BC1
PHG111SKF4,PHG C111,1712200,24,10,7,0.00001667522244202221,9,0.818,240,240,66,CD1
PHG112SKF7,PHG C112,1712250,352,57,30,0.00020814144141341343,25,0.8938,240,234,66,AB1
PHG116SKF3,PHG C116,1712270,100,17,8,0.00006935082821817767,12,0.943,240,250,66,BC1
PHG114SKF3,PHG C114,1712280,10,3,3,0.000007107158552277243,3,0.927,240,242,66,CD2
PHG119SKF2,PHG C119,1712300,8,2,2,0.000005575781847642919,2,0.96,327,327,66,CD9
PHG118SKF3,PHG C118,1712310,162,34,14,0.00010300949437224947,20,0.85,318,318,66,BC1
PHG118SKF4,PHG CX118,1712310,48,3,1,0.00007814191041707571,3,0.8044,318,318,66,BD9
PHG115SKF4,PHG C115,1712330,128,34,18,0.00008424344060919599,22,0.83,240,247,66,BC1
PHG115SKF5,PHG CX115,1712330,4,1,1,0.000005750915466688915,1,0.784,240,247,66,OO9
PHG120SKF5,PHG C120,1712350,274,50,35,0.0001830886467063518,26,0.96,323,323,66,BB1
PHG122SKF3,PHG C122,1712450,91,13,8,0.00006267212155535221,11,1.01,329,329,66,CC1
PHG124SKF5,PHG C124,1712550,55,20,7,0.00003779029061926402,13,1.056,339,339,66,CC1
PHG125SKF3,PHG C125,1712600,171,30,19,0.00011335488744018072,18,1.025,550,550,19,BC1
PHG126SKF4,PHG C126,1712650,94,15,9,0.00006914442073858773,12,1.03,339,339,66,CD1
PHG126SKF5,PHG CC126,1712680,348,29,1,0.0009298775101221392,8,2.12,351,351,66,BD2
PHG127SKF,PHG C127,1712700,1,1,1,6.904573433420468E-7,1,1.081,339,339,66,OO9
PHG128SKF5,PHG C128,1712750,296,53,23,0.00021235611535271688,24,1.04,345,345,66,BC1
PHG130SKF4,PHG C130,1712850,53,12,9,0.00004326981847389952,10,1.05,350,350,66,CC1
PHG132SKF4,PHG C132,1712950,40,16,10,0.000030198734715895275,12,1.06,356,356,66,CC1
PHG132SKF5,PHG C132 Pack x 3,1712950,4,2,1,0.000007818117648642532,2,,,,,CD9
PHG134SKF2,PHG C134,1713050,47,11,7,0.00003509830620111061,8,1.07,361,361,66,CC1
PHG135SKF3,PHG C135,1713100,73,13,3,0.00004786255863844498,9,1.1511,339,339,66,BD1
PHG136SKF4,PHG C136,1713150,273,40,21,0.0002087387721498025,25,1.08,366,366,66,AC1
PHG138SKF2,PHG C138,1713250,37,11,7,0.00003057784340315556,7,1.1,372,372,66,CD1
PHG140SKF4,PHG C140,1713350,176,25,18,0.00012115493574717565,20,1.11,377,377,66,BC1
PHG142SKF2,PHG C142,1713450,47,11,7,0.00003644273471716012,9,1.02,383,383,66,CC1
PHG143SKF,PHG C143,1713500,8,1,1,0.000005300919362195734,1,1.2054,339,339,66,OO9
PHG144SKF4,PHG C144,1713550,150,29,18,0.00011420553644697558,16,1.15,388,388,66,BC1
PHG145SKF2,PHG C145,1713600,2,1,1,0.0000012019587069049522,1,1.2048,339,339,66,CD9
PHG146SKF2,PHG C146,1713650,12,6,2,0.000010003465525984319,5,1.19,393,393,66,CD2
PHG148SKF2,PHG C148,1713750,24,8,5,0.000020538239193876032,7,1.25,399,399,66,CD2
PHG150SKF6,PHG C150,1713850,117,22,11,0.00009803312818503182,15,1.28,404,404,66,BC1
PHG152SKF2,PHG C152,1713950,123,24,8,0.0001003425290425312,17,1.3,409,409,66,BC1
PHG154SKF2,PHG C154,1714050,6,1,1,0.000004908258668699754,1,1.35,253,253,66,CD9
PHG155SKF2,PHG C155,1714100,7,2,2,0.000005470493183811697,2,1.36,254,254,66,CD2
PHG156SKF3,PHG C156,1714150,12,1,1,0.00000993674795682394,1,1.4,256,256,66,CD9
PHG157SKF2,PHG C157,1714200,5,1,1,0.000004404402026603142,1,,,,,CD9
PHG158SKF4,PHG C158,1714250,74,14,9,0.00006335979899997926,13,1.41,426,426,66,BD1
PHG158SKF5,PHG CX158,1714250,44,5,1,0.00010886152865469707,5,1.138,447,447,66,BD2
PHG159SKF,PHG C159,1714300,12,2,1,0.000008819228673387593,2,,,,,CD9
PHG160SKF5,PHG C160,1714350,16,6,5,0.0000161004783826927,5,1.2492,339,339,66,CD1
PHG162SKF4,PHG C162,1714450,25,4,4,0.00002305508999298345,4,1.43,436,436,66,CD2
PHG162SKF5,PHG CC162,1714470,66,7,3,0.00012589327310692008,5,2.7,447,447,66,BC1
PHG164SKF2,PHG C164,1714550,23,9,2,0.000020739781850714673,7,1.4,436,436,66,CD2
PHG166SKF,PHG C166,1714650,89,8,5,0.00006948634828053468,8,1.2,447,447,66,CD2
PHG167SKF2,PHG C167,1714700,5,2,2,0.0000044645173363153575,2,1.2,450,450,66,CD9
PHG168SKF,PHG C168,1714750,92,11,3,0.00007002564863124775,8,1.49,453,453,66,CD9
PHG173SKF5,PHG C173,1715000,70,14,9,0.00006241637087357078,13,1.38,466,466,66,BC1
PHG175SKF2,PHG C175,1715100,24,3,2,0.00002063171328816844,2,1.5,471,471,66,CD2
